pet_id,issue_date,listing_date,condition,color_type,X1,X2,log_days_btw_issue_list,listing_year,issue_year,listing_month,issue_month,length(cm),height(cm),size,breed_category,pet_category
ANSL_53111,2015-12-13 00:00:00,2018-01-02 11:01:00,2.0,Black,18,4,6.62,2018,2015,1,12,85.0,16.87,1433.95,0.0,1
ANSL_63437,2016-06-25 00:00:00,2016-07-30 18:00:00,-1.0,Lynx Point,13,9,3.56,2016,2016,7,6,86.0,35.01,3010.8599999999997,2.0,1
ANSL_68481,2014-03-12 00:00:00,2017-04-25 10:26:00,2.0,Brown,13,9,7.04,2017,2014,4,3,30.0,44.46,1333.8,1.0,2
ANSL_59988,2017-01-02 00:00:00,2019-01-25 09:56:00,-1.0,Brown,15,4,6.62,2019,2017,1,1,70.0,20.44,1430.8000000000002,2.0,4
ANSL_64408,2014-01-08 00:00:00,2017-03-31 18:55:00,0.0,Tricolor,0,7,7.07,2017,2014,3,1,74.0,7.04,520.96,1.0,2
ANSL_63631,2016-06-21 00:00:00,2017-07-16 17:38:00,1.0,Brown,0,1,5.97,2017,2016,7,6,56.00000000000001,33.89,1897.8400000000004,0.0,2
ANSL_63930,2016-10-13 00:00:00,2016-11-17 19:01:00,-1.0,Black,13,9,3.56,2016,2016,11,10,11.0,13.7,150.7,2.0,1
ANSL_58268,2015-10-12 00:00:00,2016-11-02 09:00:00,2.0,Lynx Point,16,9,5.96,2016,2015,11,10,53.0,44.58,2362.74,1.0,1
ANSL_51203,2004-01-02 00:00:00,2019-01-23 12:53:00,-1.0,Brown,18,4,8.61,2019,2004,1,1,32.0,47.52,1520.64,2.0,2
ANSL_57738,2015-08-25 00:00:00,2017-09-18 17:03:00,0.0,Red,0,7,6.63,2017,2015,9,8,74.0,11.1,821.4,1.0,2
ANSL_64919,2015-05-16 00:00:00,2018-07-05 17:08:00,1.0,Brown Tabby,0,1,7.04,2018,2015,7,5,4.0,21.17,84.68,0.0,1
ANSL_58953,2013-12-06 00:00:00,2017-05-14 13:29:00,1.0,Black Brindle,0,7,7.13,2017,2013,5,12,2.0,22.15,44.3,0.0,2
ANSL_51518,2016-09-02 00:00:00,2017-10-05 11:07:00,2.0,White,0,7,5.99,2017,2016,10,9,34.0,27.93,949.62,1.0,2
ANSL_75919,2017-03-10 00:00:00,2019-04-06 12:42:00,0.0,White,0,1,6.63,2019,2017,4,3,56.99999999999999,39.61,2257.7699999999995,1.0,2
ANSL_71921,2013-12-16 00:00:00,2019-02-14 14:27:00,1.0,Black,0,7,7.54,2019,2013,2,12,32.0,11.88,380.16,0.0,2
ANSL_65229,2015-12-25 00:00:00,2017-07-26 16:03:00,0.0,Brown Tabby,0,1,6.36,2017,2015,7,12,89.0,43.18,3843.02,1.0,1
ANSL_72606,2017-03-06 00:00:00,2019-03-28 16:00:00,1.0,Tan,0,1,6.62,2019,2017,3,3,51.0,47.38,2416.38,0.0,2
ANSL_55355,2010-10-21 00:00:00,2017-11-12 10:45:00,2.0,White,9,2,7.86,2017,2010,11,10,94.0,17.37,1632.7800000000002,0.0,2
ANSL_61403,2016-08-13 00:00:00,2018-12-14 09:52:00,0.0,Black,13,9,6.75,2018,2016,12,8,75.0,10.54,790.4999999999999,1.0,2
ANSL_56548,2015-09-28 00:00:00,2017-01-01 17:23:00,1.0,White,0,1,6.13,2017,2015,1,9,61.0,34.1,2080.1,0.0,2
ANSL_63835,2016-08-21 00:00:00,2017-09-23 14:26:00,1.0,Brown Tabby,0,7,5.99,2017,2016,9,8,52.0,45.06,2343.12,0.0,1
ANSL_75435,2018-09-12 00:00:00,2019-04-09 13:31:00,0.0,Black,0,1,5.34,2019,2018,4,9,62.0,7.87,487.94,1.0,2
ANSL_57209,2016-09-12 00:00:00,2018-10-06 16:20:00,2.0,Brown Tabby,13,9,6.63,2018,2016,10,9,56.00000000000001,40.14,2247.84,1.0,1
ANSL_70334,2016-07-17 00:00:00,2018-03-10 12:34:00,0.0,Yellow,0,1,6.4,2018,2016,3,7,60.0,35.94,2156.3999999999996,1.0,2
ANSL_60006,2017-07-29 00:00:00,2017-11-09 13:51:00,0.0,Black,10,2,4.63,2017,2017,11,7,7.000000000000001,19.37,135.59000000000003,1.0,1
ANSL_72729,2015-08-22 00:00:00,2017-09-12 15:50:00,2.0,Blue,18,4,6.62,2017,2015,9,8,74.0,14.64,1083.3600000000001,1.0,1
ANSL_61932,2006-10-05 00:00:00,2016-10-25 18:23:00,0.0,Black,0,7,8.21,2016,2006,10,10,95.0,31.43,2985.85,1.0,2
ANSL_63013,2016-02-10 00:00:00,2018-03-08 13:05:00,2.0,White,13,9,6.63,2018,2016,3,2,23.0,16.54,380.41999999999996,0.0,2
ANSL_52819,2018-07-13 00:00:00,2018-11-04 14:51:00,0.0,Tortie,0,1,4.74,2018,2018,11,7,51.0,33.25,1695.75,1.0,1
ANSL_62050,2017-12-22 00:00:00,2019-01-13 18:32:00,2.0,Brown,0,7,5.96,2019,2017,1,12,28.000000000000004,10.61,297.08000000000004,0.0,2
ANSL_54985,2015-09-03 00:00:00,2017-01-25 12:03:00,1.0,White,7,1,6.23,2017,2015,1,9,88.0,13.75,1210.0,0.0,2
ANSL_66839,2017-05-14 00:00:00,2018-02-07 18:45:00,1.0,Tan,0,1,5.59,2018,2017,2,5,22.0,13.57,298.54,0.0,2
ANSL_53252,2016-07-22 00:00:00,2017-08-17 12:06:00,0.0,Brown,0,1,5.97,2017,2016,8,7,10.0,49.14,491.4,1.0,2
ANSL_58202,2016-10-02 00:00:00,2017-11-04 11:33:00,1.0,Orange Tabby,0,1,5.99,2017,2016,11,10,3.0,48.11,144.32999999999998,0.0,1
ANSL_55688,2017-03-29 00:00:00,2018-11-08 15:00:00,0.0,Brown,0,1,6.38,2018,2017,11,3,9.0,29.42,264.78000000000003,1.0,2
ANSL_50609,2016-08-21 00:00:00,2017-09-15 17:35:00,0.0,White,0,1,5.97,2017,2016,9,8,32.0,49.77,1592.64,1.0,2
ANSL_53737,2016-09-30 00:00:00,2017-04-26 14:01:00,1.0,Brown Tabby,0,1,5.34,2017,2016,4,9,21.0,24.08,505.67999999999995,0.0,1
ANSL_76723,2016-09-17 00:00:00,2019-05-09 17:27:00,1.0,Tan,13,9,6.87,2019,2016,5,9,22.0,8.8,193.60000000000002,0.0,2
ANSL_73873,2017-04-03 00:00:00,2018-03-01 12:39:00,0.0,White,0,1,5.81,2018,2017,3,4,95.0,24.85,2360.75,1.0,2
ANSL_70926,2014-12-22 00:00:00,2017-08-24 14:26:00,2.0,Tan,13,9,6.88,2017,2014,8,12,44.0,31.68,1393.92,0.0,2
ANSL_56782,2016-10-20 00:00:00,2017-01-28 17:26:00,0.0,Black,0,1,4.61,2017,2016,1,10,2.0,27.78,55.56,1.0,1
ANSL_60452,2003-05-25 00:00:00,2017-06-15 15:00:00,0.0,Black,0,7,8.54,2017,2003,6,5,43.0,42.28,1818.04,1.0,2
ANSL_64348,2018-07-21 00:00:00,2018-11-26 16:58:00,2.0,Torbie,13,9,4.85,2018,2018,11,7,65.0,38.76,2519.4,1.0,1
ANSL_76454,2018-04-07 00:00:00,2019-05-03 16:21:00,1.0,Brown,0,1,5.97,2019,2018,5,4,69.0,7.94,547.86,0.0,2
ANSL_57447,2016-07-21 00:00:00,2016-09-02 15:41:00,-1.0,Blue,13,9,3.76,2016,2016,9,7,89.0,16.64,1480.96,2.0,1
ANSL_56752,2017-11-16 00:00:00,2018-03-19 11:37:00,1.0,Brown Tabby,0,1,4.81,2018,2017,3,11,56.00000000000001,40.65,2276.4,0.0,1
ANSL_63830,2014-11-14 00:00:00,2018-12-14 19:11:00,1.0,Blue Tabby,0,7,7.31,2018,2014,12,11,30.0,28.05,841.5,0.0,1
ANSL_76418,2017-04-01 00:00:00,2019-05-02 16:42:00,2.0,Black,0,7,6.63,2019,2017,5,4,51.0,8.43,429.93,1.0,2
ANSL_69131,2017-08-01 00:00:00,2018-08-26 17:56:00,1.0,Brown,0,1,5.97,2018,2017,8,8,75.0,38.39,2879.25,0.0,2
ANSL_70630,2017-07-03 00:00:00,2017-11-01 16:27:00,0.0,Calico,0,1,4.8,2017,2017,11,7,47.0,9.87,463.89,1.0,1
ANSL_60071,2012-06-25 00:00:00,2018-05-04 00:00:00,0.0,Blue,7,1,7.67,2018,2012,5,6,3.0,9.95,29.849999999999998,1.0,2
ANSL_65264,2016-11-17 00:00:00,2016-12-22 14:28:00,-1.0,Brown Tabby,13,9,3.56,2016,2016,12,11,62.0,19.33,1198.4599999999998,2.0,1
ANSL_71392,2013-02-18 00:00:00,2016-12-28 15:26:00,0.0,Torbie,13,9,7.25,2016,2013,12,2,94.0,12.43,1168.42,1.0,1
ANSL_54101,2016-06-27 00:00:00,2016-10-09 18:49:00,1.0,Orange Tabby,0,1,4.64,2016,2016,10,6,71.0,16.74,1188.54,0.0,1
ANSL_61151,2016-11-15 00:00:00,2018-07-03 18:43:00,1.0,Tan,0,1,6.39,2018,2016,7,11,83.0,12.14,1007.62,0.0,2
ANSL_60303,2016-11-03 00:00:00,2017-02-04 14:53:00,0.0,White,7,1,4.53,2017,2016,2,11,1.0,47.35,47.35,1.0,1
ANSL_50863,2013-09-23 00:00:00,2017-12-02 09:55:00,1.0,Tan,0,7,7.33,2017,2013,12,9,72.0,22.44,1615.68,0.0,2
ANSL_55038,2016-07-17 00:00:00,2016-10-09 16:09:00,1.0,Black,0,7,4.43,2016,2016,10,7,85.0,49.18,4180.3,0.0,1
ANSL_60245,2016-10-17 00:00:00,2017-01-29 09:00:00,-1.0,Blue Tabby,16,9,4.64,2017,2016,1,10,54.0,9.33,503.82,2.0,1
ANSL_51869,2013-10-17 00:00:00,2018-02-15 13:40:00,0.0,Cream Tabby,0,1,7.37,2018,2013,2,10,56.99999999999999,44.59,2541.6299999999997,1.0,1
ANSL_71982,2016-03-08 00:00:00,2016-09-27 16:30:00,-1.0,Brown,15,4,5.31,2016,2016,9,3,34.0,44.59,1516.0600000000002,2.0,4
ANSL_58198,2017-08-13 00:00:00,2017-09-20 15:11:00,2.0,Blue,13,9,3.64,2017,2017,9,8,98.0,42.46,4161.08,0.0,1
ANSL_68795,2014-10-14 00:00:00,2017-04-29 18:09:00,0.0,Black,0,7,6.83,2017,2014,4,10,24.0,36.57,877.6800000000001,1.0,2
ANSL_57307,2018-07-16 00:00:00,2018-10-13 15:05:00,1.0,Black,0,1,4.49,2018,2018,10,7,88.0,34.77,3059.76,0.0,1
ANSL_52572,2018-06-03 00:00:00,2018-07-03 08:42:00,2.0,Blue Tabby,13,9,3.4,2018,2018,7,6,83.0,22.14,1837.6200000000001,0.0,1
ANSL_56911,2016-11-09 00:00:00,2017-02-22 16:09:00,0.0,Brown Tabby,7,1,4.65,2017,2016,2,11,92.0,35.8,3293.6,1.0,1
ANSL_71971,2016-06-19 00:00:00,2018-07-13 16:39:00,2.0,Tricolor,0,7,6.63,2018,2016,7,6,32.0,49.65,1588.8,1.0,2
ANSL_69520,2017-06-12 00:00:00,2017-10-10 15:26:00,1.0,Brown Tabby,0,1,4.79,2017,2017,10,6,53.0,39.54,2095.62,0.0,1
ANSL_60387,2011-10-02 00:00:00,2016-10-22 13:42:00,1.0,White,0,7,7.52,2016,2011,10,10,94.0,47.78,4491.32,0.0,2
ANSL_74754,2016-07-09 00:00:00,2016-10-03 18:11:00,1.0,Blue Tabby,0,1,4.45,2016,2016,10,7,94.0,22.64,2128.16,0.0,1
ANSL_59886,2015-01-21 00:00:00,2017-02-17 12:31:00,1.0,Brown,0,1,6.63,2017,2015,2,1,48.0,8.45,405.59999999999997,0.0,2
ANSL_67743,2017-06-06 00:00:00,2018-04-27 18:11:00,2.0,Tan,0,7,5.78,2018,2017,4,6,28.000000000000004,44.77,1253.5600000000002,0.0,2
ANSL_51833,2016-08-15 00:00:00,2018-10-09 11:59:00,0.0,Brown,0,1,6.67,2018,2016,10,8,11.0,10.03,110.33,1.0,4
ANSL_64854,2008-12-03 00:00:00,2016-12-23 17:45:00,0.0,White,0,7,7.99,2016,2008,12,12,30.0,38.7,1161.0,1.0,2
ANSL_54372,2012-02-05 00:00:00,2019-02-26 12:47:00,1.0,Brown,0,7,7.85,2019,2012,2,2,26.0,21.14,549.64,0.0,2
ANSL_64014,2010-10-21 00:00:00,2019-01-22 11:15:00,0.0,Blue Merle,0,7,8.01,2019,2010,1,10,90.0,15.56,1400.4,1.0,2
ANSL_68093,2009-05-19 00:00:00,2017-08-05 13:07:00,0.0,Cream Tabby,13,9,8.01,2017,2009,8,5,14.000000000000002,42.9,600.6,1.0,1
ANSL_65570,2009-03-18 00:00:00,2017-05-08 12:47:00,1.0,Black,0,1,8.0,2017,2009,5,3,14.000000000000002,49.78,696.9200000000001,0.0,2
ANSL_66455,2014-03-06 00:00:00,2017-03-25 11:55:00,0.0,White,0,7,7.02,2017,2014,3,3,59.0,28.91,1705.69,1.0,2
ANSL_55007,2018-02-05 00:00:00,2018-03-11 17:40:00,2.0,Black,13,9,3.53,2018,2018,3,2,77.0,29.88,2300.7599999999998,1.0,1
ANSL_75804,2015-03-27 00:00:00,2019-04-18 11:52:00,1.0,Brown,0,7,7.3,2019,2015,4,3,31.0,37.58,1164.98,0.0,2
ANSL_68758,2018-07-14 00:00:00,2018-11-23 18:10:00,0.0,White,7,1,4.88,2018,2018,11,7,85.0,49.33,4193.05,1.0,1
ANSL_52669,2016-05-28 00:00:00,2016-08-20 17:20:00,0.0,Brown,0,1,4.43,2016,2016,8,5,56.00000000000001,45.98,2574.88,1.0,2
ANSL_71892,2006-10-18 00:00:00,2018-03-03 16:11:00,1.0,White,13,9,8.33,2018,2006,3,10,19.0,24.83,471.77,0.0,2
ANSL_62146,2017-05-05 00:00:00,2018-06-05 17:30:00,1.0,Brown,0,1,5.98,2018,2017,6,5,76.0,28.81,2189.56,0.0,2
ANSL_64527,2016-11-18 00:00:00,2016-12-10 16:26:00,-1.0,Gray Tabby,13,9,3.09,2016,2016,12,11,33.0,36.35,1199.55,2.0,1
ANSL_67950,2018-06-02 00:00:00,2018-10-11 16:49:00,1.0,Brown Tabby,7,1,4.88,2018,2018,10,6,28.000000000000004,33.02,924.5600000000002,0.0,1
ANSL_75887,2015-06-25 00:00:00,2019-04-20 15:27:00,2.0,Blue,0,7,7.24,2019,2015,4,6,23.0,39.67,912.4100000000001,0.0,2
ANSL_67025,2016-09-11 00:00:00,2016-12-14 17:55:00,1.0,Brown Tabby,0,1,4.54,2016,2016,12,9,40.0,36.68,1467.2,0.0,1
ANSL_69103,2016-08-28 00:00:00,2016-12-10 13:30:00,1.0,Black,0,1,4.64,2016,2016,12,8,73.0,16.96,1238.0800000000002,0.0,2
ANSL_62194,2009-09-25 00:00:00,2017-10-15 15:06:00,1.0,Brown,0,7,7.99,2017,2009,10,9,35.0,29.07,1017.45,0.0,2
ANSL_55098,2016-07-14 00:00:00,2018-09-04 11:37:00,0.0,White,0,1,6.66,2018,2016,9,7,97.0,6.03,584.91,1.0,2
ANSL_75892,2019-01-12 00:00:00,2019-04-20 16:25:00,0.0,Brown,0,1,4.58,2019,2019,4,1,1.0,40.04,40.04,1.0,2
ANSL_53715,2018-07-04 00:00:00,2018-09-06 17:16:00,2.0,Brown Tabby,18,4,4.16,2018,2018,9,7,52.0,22.35,1162.2,0.0,1
ANSL_54704,2017-10-03 00:00:00,2018-08-27 17:43:00,1.0,Black,0,1,5.79,2018,2017,8,10,65.0,10.42,677.3,0.0,2
ANSL_59127,2017-12-22 00:00:00,2019-01-27 00:00:00,0.0,Black,0,7,5.99,2019,2017,1,12,41.0,28.08,1151.28,1.0,2
ANSL_76767,2017-02-04 00:00:00,2017-11-04 18:18:00,0.0,Blue,0,1,5.61,2017,2017,11,2,49.0,17.71,867.7900000000001,1.0,2
ANSL_66655,2017-01-21 00:00:00,2017-12-03 19:18:00,0.0,Blue,0,1,5.76,2017,2017,12,1,96.0,21.33,2047.6799999999998,1.0,2
ANSL_69891,2007-03-01 00:00:00,2019-03-21 18:10:00,1.0,Black,0,7,8.39,2019,2007,3,3,2.0,19.19,38.38,0.0,2
ANSL_60121,2012-06-18 00:00:00,2016-09-21 17:18:00,1.0,Black,0,1,7.35,2016,2012,9,6,28.000000000000004,39.82,1114.96,0.0,2
ANSL_75951,2017-04-01 00:00:00,2019-04-22 09:07:00,-1.0,Brown,15,4,6.62,2019,2017,4,4,41.0,22.7,930.6999999999999,2.0,4
ANSL_66047,2014-04-23 00:00:00,2017-07-15 14:33:00,1.0,Black,0,7,7.07,2017,2014,7,4,100.0,26.14,2614.0,0.0,2
ANSL_55865,2018-10-27 00:00:00,2019-01-14 17:45:00,0.0,Black,0,1,4.37,2019,2018,1,10,32.0,43.36,1387.52,1.0,2
ANSL_59016,2016-08-20 00:00:00,2017-09-12 12:02:00,1.0,Yellow,0,7,5.96,2017,2016,9,8,61.0,12.51,763.11,0.0,2
ANSL_76326,2004-03-23 00:00:00,2019-04-30 17:49:00,2.0,White,0,1,8.62,2019,2004,4,3,11.0,5.37,59.07,1.0,2
ANSL_56953,2014-01-26 00:00:00,2017-01-23 11:37:00,1.0,Tan,13,9,7.0,2017,2014,1,1,6.0,23.6,141.60000000000002,0.0,2
ANSL_70148,2014-09-23 00:00:00,2018-10-13 12:15:00,0.0,Tan,0,7,7.3,2018,2014,10,9,82.0,36.41,2985.62,1.0,2
ANSL_72074,2016-05-18 00:00:00,2017-03-10 18:30:00,0.0,Black,0,7,5.69,2017,2016,3,5,38.0,15.62,593.56,1.0,2
ANSL_57488,2012-10-22 00:00:00,2017-07-30 14:24:00,1.0,White,0,7,7.46,2017,2012,7,10,79.0,34.36,2714.44,0.0,2
ANSL_52812,2012-01-30 00:00:00,2019-03-01 15:56:00,0.0,Tortie Point,0,1,7.86,2019,2012,3,1,87.0,48.58,4226.46,1.0,1
ANSL_66461,2014-08-12 00:00:00,2016-09-05 16:56:00,0.0,Sable,0,7,6.63,2016,2014,9,8,54.0,35.82,1934.28,1.0,2
ANSL_61102,2009-02-15 00:00:00,2019-03-15 17:32:00,1.0,White,0,7,8.21,2019,2009,3,2,62.0,38.6,2393.2000000000003,0.0,2
ANSL_75563,2018-03-15 00:00:00,2019-04-12 14:59:00,2.0,Black,13,9,5.97,2019,2018,4,3,25.0,7.07,176.75,1.0,1
ANSL_71991,2018-04-24 00:00:00,2018-07-10 17:44:00,1.0,Chocolate,0,1,4.34,2018,2018,7,4,78.0,41.33,3223.74,0.0,2
ANSL_74304,2017-07-25 00:00:00,2017-10-10 13:25:00,2.0,Brown Tabby,0,1,4.34,2017,2017,10,7,8.0,47.86,382.88,1.0,1
ANSL_62005,2018-08-07 00:00:00,2018-11-24 16:11:00,1.0,Brown,13,9,4.69,2018,2018,11,8,68.0,18.9,1285.1999999999998,0.0,2
ANSL_74022,2016-12-20 00:00:00,2017-05-30 11:25:00,0.0,Tortie,7,1,5.08,2017,2016,5,12,7.000000000000001,30.29,212.03000000000003,1.0,1
ANSL_54183,2016-09-25 00:00:00,2016-10-31 12:59:00,-1.0,Blue Point,13,9,3.58,2016,2016,10,9,19.0,35.7,678.3000000000001,2.0,1
ANSL_65474,2017-12-10 00:00:00,2018-07-10 15:09:00,0.0,Tan,7,1,5.36,2018,2017,7,12,43.0,24.15,1038.45,1.0,2
ANSL_51874,2016-04-08 00:00:00,2016-08-07 00:00:00,1.0,White,13,9,4.8,2016,2016,8,4,75.0,10.68,801.0,0.0,2
ANSL_75871,2016-09-10 00:00:00,2019-04-20 10:51:00,1.0,Brown,13,9,6.86,2019,2016,4,9,36.0,33.78,1216.08,0.0,2
ANSL_58838,2011-02-09 00:00:00,2017-09-01 15:29:00,1.0,Tan,0,1,7.78,2017,2011,9,2,24.0,49.34,1184.16,0.0,2
ANSL_69224,2017-07-16 00:00:00,2018-09-05 12:26:00,1.0,White,0,1,6.03,2018,2017,9,7,14.000000000000002,24.81,347.34000000000003,0.0,1
ANSL_59954,2012-08-22 00:00:00,2016-09-13 16:20:00,0.0,Blue Merle,0,7,7.3,2016,2012,9,8,98.0,22.61,2215.7799999999997,1.0,2
ANSL_74803,2016-06-18 00:00:00,2018-07-10 07:57:00,-1.0,Brown,15,4,6.62,2018,2016,7,6,49.0,43.61,2136.89,2.0,4
ANSL_71061,2016-06-26 00:00:00,2017-07-21 19:12:00,0.0,Orange Tabby,16,9,5.97,2017,2016,7,6,43.0,29.33,1261.1899999999998,1.0,1
ANSL_72660,2016-07-04 00:00:00,2016-08-17 14:46:00,2.0,Black,13,9,3.78,2016,2016,8,7,28.000000000000004,36.02,1008.5600000000002,0.0,1
ANSL_63345,2018-01-06 00:00:00,2019-01-28 13:27:00,2.0,Silver Tabby,13,9,5.96,2019,2018,1,1,27.0,14.06,379.62,1.0,1
ANSL_56578,2006-11-17 00:00:00,2017-12-11 15:02:00,1.0,White,0,1,8.3,2017,2006,12,11,55.00000000000001,8.46,465.3000000000001,0.0,2
ANSL_58850,2015-09-27 00:00:00,2016-09-23 12:08:00,2.0,White,0,7,5.89,2016,2015,9,9,19.0,5.2,98.8,0.0,2
ANSL_67872,2018-09-01 00:00:00,2018-10-15 14:36:00,2.0,Brown Tabby,13,9,3.78,2018,2018,10,9,87.0,46.3,4028.1,0.0,1
ANSL_71652,2016-05-05 00:00:00,2018-01-21 14:42:00,0.0,Sable,13,9,6.44,2018,2016,1,5,73.0,32.5,2372.5,1.0,2
ANSL_61797,2016-07-12 00:00:00,2016-10-16 17:15:00,0.0,White,0,1,4.56,2016,2016,10,7,28.000000000000004,30.21,845.8800000000001,1.0,1
ANSL_64308,2016-01-19 00:00:00,2016-08-22 12:02:00,1.0,Black,13,9,5.38,2016,2016,8,1,72.0,22.27,1603.44,0.0,2
ANSL_67391,2018-09-01 00:00:00,2018-10-06 14:19:00,2.0,Calico,13,9,3.56,2018,2018,10,9,20.0,19.85,397.0,0.0,1
ANSL_55083,2016-09-03 00:00:00,2016-11-05 14:39:00,2.0,Cream Tabby,13,9,4.14,2016,2016,11,9,32.0,26.47,847.04,0.0,1
ANSL_72184,2016-10-28 00:00:00,2017-04-23 17:38:00,1.0,Orange Tabby,7,1,5.18,2017,2016,4,10,32.0,28.78,920.96,0.0,1
ANSL_60359,2009-04-19 00:00:00,2017-05-16 15:27:00,0.0,Brown,0,1,7.99,2017,2009,5,4,42.0,13.84,581.28,1.0,2
ANSL_60124,2019-01-05 00:00:00,2019-03-30 13:16:00,0.0,Black,0,1,4.43,2019,2019,3,1,98.0,30.86,3024.2799999999997,1.0,1
ANSL_65148,2015-12-02 00:00:00,2016-12-30 13:21:00,0.0,White,0,1,5.98,2016,2015,12,12,17.0,32.18,547.06,1.0,2
ANSL_73623,2014-10-11 00:00:00,2017-07-26 18:37:00,0.0,Black,7,1,6.93,2017,2014,7,10,14.000000000000002,35.64,498.9600000000001,1.0,2
ANSL_64441,2011-08-11 00:00:00,2016-09-24 14:56:00,1.0,White,0,7,7.53,2016,2011,9,8,24.0,43.32,1039.68,0.0,2
ANSL_66492,2016-06-03 00:00:00,2017-02-06 13:46:00,1.0,Brown Merle,0,1,5.51,2017,2016,2,6,92.0,33.81,3110.5200000000004,0.0,2
ANSL_72789,2017-07-11 00:00:00,2017-09-23 14:07:00,2.0,Orange Tabby,13,9,4.3,2017,2017,9,7,65.0,10.42,677.3,0.0,1
ANSL_72243,2013-07-25 00:00:00,2016-09-22 18:12:00,2.0,Red,0,7,7.05,2016,2013,9,7,51.0,19.9,1014.9,1.0,2
ANSL_67663,2016-09-30 00:00:00,2017-02-23 14:00:00,1.0,White,7,1,4.98,2017,2016,2,9,11.0,8.81,96.91000000000001,0.0,1
ANSL_71464,2016-11-24 00:00:00,2016-12-26 14:42:00,-1.0,Brown Tabby,13,9,3.47,2016,2016,12,11,93.0,41.54,3863.22,2.0,1
ANSL_60952,2016-11-12 00:00:00,2017-12-04 08:09:00,-1.0,Brown,15,4,5.96,2017,2016,12,11,11.0,49.29,542.1899999999999,2.0,4
ANSL_74638,2016-02-02 00:00:00,2018-02-23 17:54:00,0.0,White,0,1,6.62,2018,2016,2,2,80.0,9.52,761.5999999999999,1.0,2
ANSL_68419,2016-08-25 00:00:00,2017-09-18 17:34:00,1.0,Brown Brindle,0,7,5.96,2017,2016,9,8,41.0,38.42,1575.22,0.0,2
ANSL_63724,2015-07-08 00:00:00,2016-07-29 09:00:00,2.0,Brown Tabby,16,9,5.96,2016,2015,7,7,15.0,40.17,602.5500000000001,0.0,1
ANSL_64690,2017-06-08 00:00:00,2017-08-24 14:01:00,2.0,Lynx Point,13,9,4.34,2017,2017,8,6,72.0,17.39,1252.08,0.0,1
ANSL_76634,2015-01-16 00:00:00,2019-05-07 18:29:00,0.0,Blue,0,1,7.36,2019,2015,5,1,41.0,44.27,1815.0700000000002,1.0,2
ANSL_69718,2018-10-20 00:00:00,2018-12-24 13:13:00,2.0,Orange Tabby,18,4,4.17,2018,2018,12,10,23.0,49.58,1140.34,0.0,1
ANSL_76020,2018-04-07 00:00:00,2019-04-23 17:54:00,1.0,Tan,0,1,5.94,2019,2018,4,4,64.0,47.4,3033.6,0.0,2
ANSL_57576,2014-08-06 00:00:00,2017-08-28 11:16:00,1.0,White,0,7,7.02,2017,2014,8,8,92.0,13.82,1271.44,0.0,2
ANSL_52333,2015-09-29 00:00:00,2016-10-29 11:13:00,2.0,Brown,0,7,5.98,2016,2015,10,9,62.0,33.25,2061.5,1.0,2
ANSL_68399,2016-11-23 00:00:00,2017-12-14 09:14:00,-1.0,Gray,15,4,5.96,2017,2016,12,11,68.0,5.48,372.64000000000004,2.0,4
ANSL_73997,2018-07-11 00:00:00,2018-11-13 17:46:00,0.0,Brown Tabby,0,1,4.83,2018,2018,11,7,98.0,41.53,4069.94,1.0,1
ANSL_76121,2015-11-12 00:00:00,2019-04-25 15:34:00,0.0,Calico,13,9,7.14,2019,2015,4,11,42.0,6.99,293.58,1.0,1
ANSL_62359,2013-04-17 00:00:00,2018-03-07 12:53:00,1.0,Brown,0,1,7.49,2018,2013,3,4,65.0,49.15,3194.75,0.0,2
ANSL_76317,2018-05-21 00:00:00,2019-04-30 16:50:00,2.0,White,0,7,5.84,2019,2018,4,5,15.0,32.22,483.29999999999995,0.0,2
ANSL_54200,2016-02-19 00:00:00,2018-08-13 18:42:00,2.0,Brown Brindle,13,9,6.81,2018,2016,8,2,79.0,28.02,2213.58,1.0,2
ANSL_56509,2017-08-02 00:00:00,2018-11-29 17:04:00,0.0,Black,0,1,6.18,2018,2017,11,8,6.0,29.42,176.52,1.0,1
ANSL_52293,2013-08-30 00:00:00,2017-03-20 13:25:00,0.0,Black,0,7,7.17,2017,2013,3,8,86.0,24.19,2080.34,1.0,2
ANSL_70763,2015-12-20 00:00:00,2016-12-31 18:39:00,1.0,Tan,0,1,5.93,2016,2015,12,12,4.0,28.97,115.88,0.0,2
ANSL_69636,2016-06-06 00:00:00,2016-09-11 18:30:00,0.0,Black,0,1,4.57,2016,2016,9,6,47.0,6.22,292.34,1.0,1
ANSL_60091,2017-11-29 00:00:00,2018-12-20 11:53:00,1.0,Brown Brindle,0,7,5.96,2018,2017,12,11,88.0,16.14,1420.3200000000002,0.0,2
ANSL_59854,2015-02-12 00:00:00,2017-03-21 17:25:00,0.0,Calico,0,1,6.64,2017,2015,3,2,69.0,39.01,2691.69,1.0,1
ANSL_68239,2018-03-01 00:00:00,2018-09-20 10:36:00,-1.0,Red,12,1,5.31,2018,2018,9,3,79.0,23.21,1833.5900000000001,2.0,4
ANSL_74746,2017-02-12 00:00:00,2018-02-14 15:41:00,0.0,Brown Tabby,13,9,5.91,2018,2017,2,2,22.0,41.45,911.9000000000001,1.0,1
